text,topic
Bush Campaign Lawyer Quits Over Ties to Ads Group (Reuters) Reuters - A top lawyer for President\Bush's re-election campaign resigned on Wednesday after\disclosing he has been providing legal advice to a group that\accuses Democratic presidential candidate John Kerry of lying\about his Vietnam War record.,Politics
"Bush Seeks Limit on Malpractice Jury Awards (AP) AP - Limiting jury awards in medical malpractice lawsuits is President Bush's health care priority in his second term agenda, but there is strong disagreement over whether such caps would help contain rising costs.",Politics
"Ohio Still Counting Provisional Ballots (AP) AP - Thanks to John Kerry's concession speech, Ohio's election workers don't exactly have the eyes of the nation on them, but their job of checking and counting the state's provisional ballots is as difficult and time-consuming as ever.",Politics
India urged to consider Musharrafs proposal KUALA LUMPUR: Foreign Minister Khurshid Mehmood Kasuri on Tuesday called on New Delhi to seriously consider President Pervez Musharrafs new proposal aimed at resolving the Kashmir issue.,Politics
"N. Korea snubs N-test speculation SEOUL -- An explosion that shot a 2-mile-wide mushroom cloud into the sky was the planned demolition of a mountain for a hydroelectric project, North Korea said yesterday, and it invited a British diplomat to visit the site.",Politics
"Mercenaries to testify against Thatcher in coup case Several South African mercenaries have agreed to testify against the son of former British Prime Minister Margaret Thatcher, Sir Mark Thatcher.",Politics
Killer colonel drops pardon bid A Russian ex-colonel who was jailed for strangling a Chechen girl reportedly drops his request for a pardon.,Politics
"78 Thai Muslims Suffocate to Death in Police Trucks PATTANI, Thailand, 27 October 2004 - At least 78 Muslims were suffocated or crushed to death after being arrested and packed into trucks by security forces following a riot in Muslim-dominated southern Thailand, officials said yesterday.",Politics
Market bomb kills 13 in Philippines At least 13 people were killed and dozens injured yesterday when a large explosion ripped through a Christmas market in the southern Philippine city of General Santos.,Politics
"Militants Kidnap Relatives of Iraqi Minister-TV Militants have kidnapped two relatives of Iraqi Defense Minister Hazim al-Shalaan and demanded US forces leave the holy city of Najaf, Al Jazeera television reported Wednesday.",Politics
"Baghdad Suicide Bomber Kills at Least 5 A suicide attacker detonated a car packed with explosives in front of a row of parked police cars in central Baghdad on Friday, killing at least five people and wounding 20, officials said.",Politics
"IAEA Inspectors Expected in Brazil Inspectors from the International Atomic Energy Agency were expected in Brazil this week to view parts of its equipment to enrich uranium, the country's leading weekly newsmagazine reported Sunday, citing government officials.",Politics
"India, Pakistan hold talks on Kashmir bus link India and Pakistan held the first of two days of talks on Tuesday on starting a bus service between the capitals of divided Kashmir, a proposal which could give their peace process a major shot in the arm, officials said.",Politics
Shi #39;ite militia asked to surrender weapons The Iraqi government has given Shi #39;ite militiamen five days to hand in weapons under a weekend peace agreement. National Security Adviser Kassim Daoud said the Iraqi interim government will commit more than ,Politics
"Myanmar army strongman to meet Indian premier on 'historic' visit (AFP) AFP - Myanmar army strongman General Than Shwe was due to meet Indian premier Manmohan Singh, leader of the world's biggest democracy, in New Delhi as the neighbouring nations sought stronger ties.",Politics
Daschle Faces Tough Test in Tight South Dakota Race (Reuters) Reuters - South Dakota truck driver Mark\Monahan says he's had enough of Tom Daschle. So do top\Republicans who have made the U.S. Senate's No. 1 Democrat a\bull's-eye target for removal from the national scene.,Politics
"Report: UAE president dead at 86 The president of the United Arab Emirates, who helped forge a federation from seven Persian Gulf states and ruled it since its creation, has died, Abu Dhabi TV said.",Politics
Italy braced for general strike Millions of Italian workers are expected to take part in a general strike against \$8bn in government spending cuts.,Politics
"Outrage over murder of Thai Muslim demonstrators The deaths of dozens of protestors on October 25 at the hands of the Thai security forces, and the horrifying manner in which they died, has unleashed fury in the predominantly Muslim provinces ",Politics
"Margaret Thatcher 'Distressed' About Son's Arrest  LONDON (Reuters) - Former British Prime Minister Margaret  Thatcher is ""distressed"" about her son's arrest in South Africa  on suspicion of involvement in a coup plot in oil-rich  Equatorial Guinea, a spokesman said Thursday.",Politics
"Scan 'as damaging as atomic bomb' Medical scans expose people to similar levels of radiation as atomic bombs used in Hiroshima, say experts.",Politics
"Young Palestinians, after rule of Arafat, hope for rule of law RAMALLAH, WEST BANK - They fly his banner, wear his face on their T-shirts, and utter solemn prayers with upturned hands at his graveside.",Politics
N.Korean Defectors with Weapons in the S.Korean Embassy in China It was reported on September 30 that the South Korean government is aggressively reviewing ways of a conditional handover to China of North Korean defectors who used weapons or violence to enter the Korean Embassy in China.,Politics
"Nigeria looks for strike injunction No. 7 oil exporter turns to court to stop 3-day-old general strike that threatens crude shipments. ABUJA, Nigeria (Reuters) - The Nigerian government sought a court injunction Wednesday to stop a three-day ",Politics
"African Leaders in Libya to Discuss Darfur  TRIPOLI, Libya (Reuters) - The Sudanese government and  rebel leaders need to be pushed to find a solution to the  bloody conflict in Darfur, African foreign ministers said  Sunday ahead of a summit on the crisis.",Politics
"Army alone not the answer to Maoist mess: Delhi to Deuba NEW DELHI, SEPTEMBER 10: India does not believe that a purely military solution is the answer to the crisis afflicting Nepal and hopes that the Maoists will participate in a peace process after they have laid down arms, Foreign Secretary Shyam ",Politics
Zimbabwe #39;s opposition threatens to boycott elections Zimbabwe #39;s main opposition party Movement for Democratic Change (MDC) has threatened to boycott all elections in the country until the government implements  quot;real quot; electoral ,Politics
"Hurricane Ivan Continues To Churn Towards The Caribbean MIAMI, FL, Tues. Sept. 7: Dangerous Hurricane Ivan maintained its intensity at 11 pm last night churning just about 210 miles... A hurricane warning remained in effect for Barbados last night along with St.",Politics
"Suicide Bomber Kills Two in Jerusalem JERUSALEM - A missile from an Israeli helicopter wounded 12 in a Palestinian refugee camp in Gaza early Thursday after a teenager from the West Bank evaded roadblocks and blew herself up next to a busy Jerusalem bus stop, killing two policemen.    To carry out the Wednesday suicide attack - the first in Jerusalem in seven months but the second in Israel in three weeks - the 19-year-old overcame a strict military closure of the West Bank imposed for a series of Jewish holidays that began last week...",Politics
"Israeli Aircraft Attacks Militant's House (AP) AP - An Israeli aircraft fired a missile Monday at a house in the southern Gaza town of Rafah, wounding five people, including a top Islamic Jihad leader, witnesses and hospital officials said.",Politics
"Two UK troops killed in Iraq ambush Two British soldiers have been killed following an ambush on a convoy near the southern Iraqi city of Basra on Tuesday morning, a Ministry of Defence spokesman said.",Politics
"Sudan says it will observe UN resolution The Sudanese government agreed to observe the UN resolution on Darfur, avoiding threatened sanctions to their oil industry. But it says the resolution is unfair and unjust to Sudan.",Politics
Eskom will try to avoid blackouts during local government elections,Politics
UN warns of 'growing Gaza crisis' A group of 12 United Nations agencies warn of an impending humanitarian crisis in the Gaza Strip.,Politics
"Polish Hostage Freed in Iraq Already in Warsaw  WARSAW (Reuters) - A Polish woman kidnapped in Iraq last  month has been freed and flown to Poland and said she was  treated well, raising hopes for other foreign hostages.",Politics
Springsteen to Kick Off 'Vote for Change' PHILADELPHIA - Two of the biggest forces in rock music over the last 20 years were plugging in their amplifiers Friday to kick off a high-volume effort to oust President Bush on Nov. 2...,Politics
"Car bombs strike in Baghdad, killing 11; Rumsfeld warns violence &lt;b&gt;...&lt;/b&gt; Car bombers struck twice in rapid succession in the capital Sunday, killing at least 11 people including an American soldier, as US Defence Secretary Donald Rumsfeld warned that violence may increase before the January election.",Politics
Suicide Bomber Kills 8 Iraqi Police Officers A suicide bomber rammed a minibus packed with explosives into a police station near Baghdad's protected Green Zone on Saturday morning.,Politics
"All Corruption Charges Against Berlusconi Are Dismissed A panel absolved Prime Minister Silvio Berlusconi of Italy of corruption charges, ending a trial that had dragged on for more than four years.",Politics
"Hard-Hit Havana Still Short of Water City workers distributed water in tank trucks Monday and urged about 1.4 million residents of the Cuban capital who had no running water to remain calm, four days after Hurricane Charley roared through the area.",Politics
Deadline for execution of Japanese hostage passes with no news (AFP) AFP - The deadline set by Islamic militants to behead a Japanese hostage in Iraq unless Tokyo pulled its army out of the country expired with no fresh news of the young man's fate.,Politics
"Militants Claim Kidnapping Of French Journalists; Demand France &lt;b&gt;...&lt;/b&gt; _ Islamic militants released a brief tape showing two French journalists kidnapped recently in Iraq and said they were holding the men to protest a French law banning headscarves in schools, according to footage aired Saturday by an Arab ",Politics
"Pakistan test-fires nuclear-capable missile ISLAMABAD: Pakistan has test-fired an intermediate-range nuclear-capable missile able to hit targets deep inside rival neighbour India, the military announced.",Politics
"No deaths  #39;miraculous #39; in English flash flooding LONDON  British police said today they believed no one had died in flash flooding that struck seaside communities in southwest England, but rescue operations were continuing. ",Politics
"Sharon vows to stop rockets Gaza City, Gaza Strip - Israel #39;s premier warned that his army #39;s largest operation in Gaza in four years would expand, after troops left dozens of dead and rows of houses destroyed, aiming at stopping Palestinian rocket attacks on border towns.",Politics
Egyptian Petition Seeks Term Limits (AP) AP - More than 650 politicians and intellectuals vowed Saturday to push for a constitutional amendment to stop Egyptian President Hosni Mubarak from serving another term in office,Politics
"Pakistan serves the US heads, not tales KARACHI - Tiring of the carrot and stick approach, and with US presidential elections only a few months away, the US has taken an aggressive role in Pakistan in the hunt for  quot;big-name quot; al-Qaeda figures. ",Politics
"Syrian President Shuffles His Cabinet (AP) AP - President Bashar Assad shuffled his Cabinet on Monday, just weeks after the United States and the United Nations challenged Syria over its military presence in Lebanon and the security situation along its border with Iraq.",Politics
UN appeals for release of Afghan hostages weeks after they were snatched from their car on a busy street in central Kabul. Nayan are with a Taliban splinter faction that has threatened to kill them unless Taliban prisoners are freed.,Politics
"Tokyo Stocks Open Higher; U.S. Dollar Down (AP) AP - Tokyo stocks edged higher early Wednesday, taking a cue from Wall Street where investors welcomed the U.S. Federal Reserve's upbeat view of the economy and its decision to raise interest rates. The dollar was lower against the Japanese yen.",Politics
"Suicide Bomber Targets Baghdad Police BAGHDAD, Iraq - A suicide attacker detonated an explosives-packed vehicle near a row of police cars blocking off a bridge in central Baghdad, killing at least five people and wounding 20, officials said. The attack came hours after U.S...",Politics
"Airbus Drops Microsoft Ruling Objections (Reuters) Reuters - Airbus has withdrawn its challenge to\a European Union antitrust ruling against Microsoft Corp. only\days after the aircraft maker's intervention became public, the\Wall Street Journal reported on Friday, citing unnamed sources.",Politics
"Report: Saddam Benefitted From U.N. Deals NEW YORK - Suitcases full of cash, secret bank accounts, covert operatives, corrupt politicians on the take. A report detailing alleged illicit U.N...",Politics
"New bugging device found in UN offices GENEVA - The United Nations has found another listening device planted in its offices, this one in the world body #39;s European headquarters in Geneva.",Politics
"Saddam  #39;destroyed #39; WMD after 1991 The group hunting for Saddam #39;s arsenal said it found no evidence the dictator had chemical, biological of nuclear weapons when US-led forces invaded Iraq last year.",Politics
Cherie denies Blair  #39;wobbled #39; and had thoughts of resigning Cherie Blair yesterday dismissed suggestions that her husband had considered resigning as Prime Minister because of the family pressures he was facing.,Politics
"Liberals face one-year election anniversary dogged by ""promise breakers"" label (Canadian Press) Canadian Press - TORONTO (CP) - A year ago Liberal Leader Dalton McGuinty solemnly pledged to Ontarians in prime-time TV election ads that he would make Ontario a better place - without raising taxes.",Politics
"Reuters Poll: Bush Holds Two-Point Lead Over Kerry (Reuters) Reuters - President Bush holds a slim\two-point lead over Democratic rival John Kerry for the second\consecutive day in a tight race for the White House, according\to a Reuters/Zogby poll released on Saturday.",Politics
"North Korea: Tyrant is Bush, not Kim North Korea says it sees no reason to join a working-level meeting with the United States to prepare for further six-party talks on the communist state #39;s nuclear weapons development.",Politics
Noah's Ark plan from Moon man The European Space Agency's chief scientist sets out his vision for a DNA library on the Moon in case of emergency.,Politics
Billions more in spending to come on PM’s road to net zero,Politics
Militant Chief Wounded in Israeli Strike in Gaza (Reuters) Reuters - A militant leader survived an Israeli\missile strike on his car in Gaza on Thursday in Israel's first\assassination attempt in the Palestinian territories since\Yasser Arafat died in a Paris hospital.,Politics
"Split Could Cost Iraqi Shiites Politically (AP) AP - As Iraq's Sunni Muslims ponder boycotting the Jan. 30 election and some press for a delay, the majority Shiite Muslims face another threat to their expected victory: a split in Shiite ranks that could cost them the chance to dominate the next parliament.",Politics
"The Berlin Wall: 15 years on It may be 15 years to the day since the Berlin Wall fell, but  quot;die Mauer im Kopf quot; (literally, the wall in the head) is still there for many Germans.",Politics
Iran to attend Iraq poll meeting Iran says it will take part in a US-sponsored conference on election plans for Iraq due to be held in Cairo next month.,Politics
Colombia captures rebel 'envoy' Colombian security forces arrest a man they say  was in charge of the Farc  guerrillas' international ties.,Politics
"With focus on Iran, Brazil gets no favors RIO DE JANEIRO With Brazil hoping to begin operating a uranium enrichment plant by as early as year #39;s end, the International Atomic Energy Agency is intensifying efforts to reach an agreement that would guarantee its inspectors unimpeded access to the ",Politics
"Russia Protest Seeks Leader's Resignation (AP) AP - Hundreds of protesters demanding that a local leader step down clashed with riot police Wednesday in an impoverished region of southern Russia, authorities said.",Politics
"Kite festival begins as prelude to 350th anniversary of Taj Agra, Sep 27. (PTI):A kite festival today began on the banks of the Yamuna river behind the Taj Mahal as a prelude to the 350th anniversary celebrations of the world-famous monument opening this evening.",Politics
"US troops diverted to Mosul Hundreds of US troops are diverted from Falluja to Mosul, as violence continues to spread to other areas of Iraq.",Politics
"Judges Postpone Milosevic Trial for Month THE HAGUE, Netherlands Sept. 15, 2004 - Stalled by reluctant witnesses and an uncooperative defendant, judges in Slobodan Milosevic #39;s war crimes trial adjourned the proceedings for a month Wednesday to give ",Politics
"Video War Is a Break From the Real Fight Between guard duty and patrols and shifts at the dining facility, soldiers gather to crash fast cars, play volleyball with buxom women and mimic warfare in a small trailer at Camp Liberty.",Politics
"Time for tea, while a nation decides AFTER one of the most important speeches of his life, British Prime Minister Tony Blair was still fighting to reunite his New Labour Party yesterday as the war in Iraq continued to haunt his leadership.",Politics
"Gas stoppage may have caused deadly Belgian blast: TV report (AFP) AFP - A Belgian gas explosion in which 20 people were killed may have resulted from a combination of a halt in the gas circulation in a pipeline and existing damage to the main, Belgian television said.",Politics
"Russian Cabinet Approves Kyoto Protocol MOSCOW - Russia's Cabinet approved the Kyoto Protocol on global warming Thursday, clearing the way for the worldwide adoption of the document once the Russian parliament ratifies it as widely expected.    The protocol must be ratified by no fewer than 55 countries that accounted for at least 55 percent of global emissions in 1990, and Russia's participation would tip the scale...",Politics
"Bush outlines his vision A triumphant George Bush has attempted to reach out to the world, insisting that  quot;every civilised country quot; has a stake in the US-led war on terror.",Politics
"Quebec TV producer Guy Cloutier pleads guilty to five sex-related charges (Canadian Press) Canadian Press - MONTREAL (CP) - Guy Cloutier, one of Quebec's best-known TV and music producers, pleaded guilty Wednesday to five charges, including sexual assault, indecent assault and having sex with a female under 14 who was not his wife.",Politics
Putin rejects 'child-killer talks' Russia's president denounces calls for him to talk to Chechen separatists after the siege that killed hundreds.,Politics
"U.S. Panel Hears Case of 4 Terror Suspects (AP) AP - Two prisoners, including a man accused of appearing in an al-Qaida film about the USS Cole bombing, went before military review tribunals at the U.S. outpost in Guantanamo Bay, Cuba, on Thursday, a Pentagon official said.",Politics
"Powell says Iran pursuing nuclear bomb The United States has intelligence that Iran is working to adapt missiles to deliver a nuclear weapon, further evidence that the Islamic republic ",Politics
"Palestinian girl wounded by Israeli missile as mother of prisoner &lt;b&gt;...&lt;/b&gt; An Israeli gunship helicopter on Monday fired a missile toward a car carrying four Palestinian activists, but missed and hit a nearby home instead.",Politics
"Agency pleads for hostage release Care International appeals on Arabic television for the release of its Iraq director, Margaret Hassan.",Politics
"Karzai #39;s Running Mate Survives Attack KABUL, Afghanistan Oct. 6, 2004 - Campaigning for Afghanistan #39;s first direct presidential election ended with a burst of violence Wednesday as attackers set off a bomb in a failed effort to kill interim ",Politics
Megawati unlikely to contest poll loss Indonesian President Megawati Sukarnoputri is unlikely to contest her defeat in last month #39;s presidential election race at the constitutional court.,Politics
"Japan warns of prison crowding Japan's prisons are at their most crowded in years, a result of rising crime and longer sentences.",Politics
German Ban On Islamic Conference  #39;Extraordinarily Important &lt;b&gt;...&lt;/b&gt; A decision by the Berlin state government to ban an Islamic conference promoting the  quot;resistance movement quot; in Iraq and the Palestinian territories was an  quot;extraordinarily ,Politics
"The only one we #39;ve got Like many organisations, the United Nations sometimes goes for clunky jargon and lowest common denominators when addressing important questions.",Politics
US Sticks to Kyoto Rejection The United States has reiterated its rejection of the Kyoto Protocol on global warming despite renewed pressure to yield after Russia ended years of hesitation by moving to ratify the treaty.,Politics
‘Draconian’: Government introduces new pandemic laws into Parliament,Politics
"A Bad Month For Mideast Peace Process A top UN official said it was a  quot;bad month quot; for the Israeli-Palestinian peace process: more violence, Israel #39;s Prime Minister apparently backing away from an international peace plan, and the Palestinians still far from implementing badly needed reforms ",Politics
"Barghouthi to Run for Palestinian President  GAZA (Reuters) - Jailed popular leader Marwan Barghouthi  decided on Wednesday to run in a Palestinian presidential  election and Hamas militants vowed to boycott it, throwing the  campaign into turmoil after Yasser Arafat's death.",Politics
"Ankiel Throws Scoreless Inning for Cards Rick Ankiel walked off the mound after throwing a scoreless inning and was met with a rousing reception of high-fives and slaps on the back.    After more than three years away, the St...",Politics
Australians head to Indonesia AUSTRALIANS are continuing to pack their bags and head to Indonesia for Christmas despite warnings terrorists are planning a bomb attack in the country.,Politics
"Abbas Gets Boost in Bid for Palestinian Presidency (Update2) Mahmoud Abbas #39;s nomination for Palestinian Authority president received a boost from reports that a jailed Fatah party leader, Marwan Barghouti, wouldn #39;t challenge his bid and had endorsed his candidacy.",Politics
"Wounded Mexican police appear day after 9 people found shot near &lt;b&gt;...&lt;/b&gt; Two federal police agents were discovered wounded but alive on Friday near Cancun, a day after nine other people in the area were found slain in what appeared to be drug-related violence.",Politics
Israeli parliament OKs  #39; #39;disengagement #39; #39; plan The Israeli parliament (Knesset) on Tuesday night upheld Prime Minister Ariel Sharon #39;s  quot;disengagement quot; plan by a massive majority of 67-45.,Politics
OAS Official Asked to Resign Over Scandal (AP) AP - Costa Rica's president said Monday he is asking Miguel Angel Rodriguez to resign as secretary-general of the Organization of American States because of alleged payments from a government contractor.,Politics
"Bush Attacks Kerry; Edwards Says Bush 'In Denial' (Reuters) Reuters - President Bush, going on the attack\after a slip in the polls, said on Wednesday Democratic rival\John Kerry's ""mind-set of September 10th"" would paralyze the\United States and weaken its ability to respond to threats.",Politics
Stocks Climb on Positive Retail Sales NEW YORK - Stocks moved higher Friday as a stronger than expected retail sales report showed that higher oil prices aren't scaring consumers away from spending.    Wall Street had worried that soaring oil and gasoline prices would prompt consumers to spend less...,Politics
US SOLDIER JAILED FOR IRAQI ABUSE A US soldier was yesterday jailed for eight months after pleading guilty to abusing Iraqi prisoners. Armin Cruz forced naked inmates to crawl along the floor and handcuffed them together at the notorious Abu Ghraib prison.,Politics
Reform Advocates in China Hope for a Birthday Present The Communist Party is using the 100th anniversary of Deng Xiaoping's birthday to emphasize the urgency of overhauling the one-party political system.,Politics
"TV station put on US terror list The United States bans Hezbollah's al-Manar television station, saying it incites violence in the Middle East.",Politics
"PRI wins 2 state races in Mexico; 2 uncertain Mexico City -- The country #39;s former ruling party remained locked in a duel with the party of President Vicente Fox in two state gubernatorial races late Monday, after winning two others over the weekend.",Politics
Live - Paralympics Gold medals in equestrian and archery give Britain the perfect start on day nine.,Politics
"Prince Harry 'cheated' on exam, Eton teacher claims: report (AFP) AFP - Prince Harry, the third in line to the British throne, stands accused of cheated on a finishing exam at the prestigious Eton College.",Politics
Stocks to Open Subdued Ahead of Sales Data NEW YORK - U.S. stocks are seen opening in a subdued mood with the release of August's retail sales report likely to influence overall sentiment...,Politics
"US Continues Major Attack on Fallujah A US Army soldier watches from atop his armoured vehicle as smoke rises in background after his unit destroyed a seized Katyusha rocket in Baghdad, Iraq, Sunday Oct. 17, 2004.",Politics
"Explosives lost during security drill at French airport French police on Sunday ended their practice of hiding plastic explosives in air passengers #39; luggage to train bomb-sniffing dogs after one such bag got lost, possibly ending up on a flight out of Paris #39; Charles de Gaulle airport.",Politics
Marines Say Up to 100 Insurgents Killed in Falluja  BAGHDAD (Reuters) - U.S. Marines said on Tuesday that as  many as 100 insurgents had been killed in fighting in the  hotbed Iraqi town of Falluja.,Politics
"Bush Pledges Safer World, Resumes Stumping (AP) AP - President Bush pledged ""a safer world and a more hopeful America"" as he accepted his party's nomination for a second term in office and plunged into the final two months of his re-election campaign. He promptly drew fire Friday from challenger John Kerry that he was ""unfit to lead this country.""",Politics
"Kidnappers Release 2 of 4 Iraqi Guards A US Embassy spokesman said Tuesday that an American, a Nepalese, a Filipino and an Iraqi remain hostages after a kidnapping raid Monday night in Baghdad.",Politics
"Israel, Europe Could Be on Collision Course-Report  JERUSALEM (Reuters) - Israel could end up on a collision  course with the European Union and face sanctions like  apartheid-era South Africa unless the Israeli-Palestinian  conflict is resolved, a confidential government report warns.",Politics
"US bombs Falluja, rebels hit Samarra FALLUJA, NOVEMBER 6: US forces poised to assault Falluja bombarded the rebel stronghold on Saturday, while, insurgents detonated four car bombs and attacked police stations in the Iraqi city of Samarra, killing at least 37 people and wounding 62, police ",Politics
"China Mine Blast Kills 62, Hope for Survivors Fade (Reuters) Reuters - Rescue teams tried to reach 86 trapped\miners on Friday after one of China's worst mine disasters in\years killed at least 62 people, prompting calls for action by\the president, state media said.",Politics
"Burma said to be freeing 4,000 political prisoners RANGOON, BURMA - Burma #39;s military government has reportedly released a number of political prisoners as part of a wide-ranging amnesty for thousands of prisoners it said were improperly detained.",Politics
"1,300 more British troops for Iraq Britain could send more troops to Iraq before next January #39;s elections, a senior military commander said today. Military chiefs are reported to have ",Politics
"South Korea completes deployment of 2,800 troops in Iraq SEOUL : South Korea #39;s defense ministry said it had completed the deployment of around 2,800 troops on a relief and rehabilitation mission to northern Iraq.",Politics
New N.Ireland talks as leaders push for swift peace deal (AFP) AFP - British Prime Minister Tony Blair and his Irish counterpart Bertie Ahern were meeting Northern Ireland's main Protestant and Catholic leaders as efforts intensified to seal a comprehensive power-sharing deal in the province.,Politics
"Palestinian PM asks French for Arafat medical report Palestinian Prime Minister Ahmed Qureia has formally requested that France publish the medical records of Yasser Arafat following his death last week, Quriea said Tuesday.",Politics
"Iraq Tries to Clear Confusion on Saddam Aide Iraq was scrambling to confirm on Monday whether the most wanted Saddam Hussein aide still on the run had been captured, after a day of government confusion with top officials making contradictory statements.",Politics
"Bush, Kerry Campaign in West Before Debate (AP) AP - Bracing for their final debate, John Kerry accused President Bush of favoring ""friends in the oil industry"" over consumers strapped with rising fuel bills on Monday while Bush said his challenger so misunderstood the war on terror that he thought it could be reduced to ""a nuisance"" akin to prostitution or illegal gambling.",Politics
"Indian violence kills 6, injures 51 Six persons, including two Border Security Force (BSF) men, were killed and 51 others injured in three blasts triggered by United Liberation Front of Asom (ULFA) militants ",Politics
Blair  #39;Should Broker Deal to Boost Aid Spending #39; Prime Minister Tony Blair was urged today to use Britains upcoming presidency of the G8 to broker a global agreement to cancel poor countries debt and double spending on aid.,Politics
City mourns killed hostage Bigley A day of mourning has been declared in Liverpool in memory of the murdered British hostage Ken Bigley. ,Politics
"US warns of possible bomb attacks in Laos during upcoming ASEAN summit (AFP) AFP - Opponents of the Lao government may be plotting bomb attacks in Vientiane and other areas of Laos timed to coincide with a summit of Southeast Asian leaders the country is hosting next month, the United States said.",Politics
"U.S. Air, Ground Forces Pound Iraqi Militia Posts (Reuters) Reuters - U.S. aircraft and tanks pounded\Shi'ite militia positions around a holy shrine and ancient\cemetery in Najaf early on Friday, witnesses said.",Politics
"Pakistan killed around 150 Al-Qaeda militants since last year (AFP) AFP - Pakistan has killed some 150 foreign fighters during its 11-month battle against militants in the country's tribal belt, but senior leaders, including Al-Qaeda chief Osama bin Laden, continue to elude authorities, a military spokesman has said.",Politics
"New Cambodian King Asks for Guidance Cambodia #39;s new king, Norodom Sihamoni, said in his first message to his kingdom Friday that he would stay out of politics, and asked for guidance and understanding while he learns his new role.",Politics
"U.S. Men Qualify for Final in Shot Put ANCIENT OLYMPIA, Greece - Two U.S. men advanced to the final of the shot put Wednesday, hoping to make even more history at the ancient site that gave birth to the Olympics 2,780 years ago...",Politics
Five killed in Brazil land clash Five rural workers are shot dead in the most violent incident in Brazil's land row since the president took power.,Politics
"Envoys view North Korean blast site SEOUL A group of foreign diplomats was escorted Thursday to the site of a recent huge blast in North Korea, a diplomat here said on condition of anonymity.",Politics
"Cheney to Lash Into Kerry in N.Y. Speech NEW YORK - Vice President Dick Cheney on Wednesday was stepping up to denounce Democrat John Kerry's ""confusion of conviction"" after President Bush formally won the Republican nomination for a second term in a carefully choreographed GOP convention roll call.    Tuesday night, before a roaring audience of delegates, Bush was lauded by his wife, Laura, and California Gov...",Politics
"U.S. Official Sees No N.Korea Talks Before U.S. Vote  WASHINGTON (Reuters) - North Korea has apparently decided  against holding six-party talks on dismantling its suspected  nuclear arms programs until after the Nov. 2 U.S. presidential  election, a senior U.S. official said on Tuesday.",Politics
Dutchman held for 'Iraq genocide' Netherlands prosecutors plan to charge a Dutchman suspected of assisting genocide in Iraq in the 1980s.,Politics
"Jeanne Hits Fla. Coast With 120-Mph Winds STUART, Fla. - Hurricane Jeanne barreled up Florida's Atlantic Coast early Sunday with 120-mph winds and drenching rains, unceremoniously putting the weather-weary state in the record books...",Politics
"Sex toy creates Oz airport pandemonium A discarded vibrator at Queensland #39;s Mackay airport caused pandemonium after cleaners noticed a rubbish bin humming in a suspicious manner, the Herald Sun reports.",Politics
"Sinai attacks shatter peace for tourists Israeli tourists flock to this idyllic stretch of coastline between Taba, on the Egyptian-Israeli border, and Dahab to the south. Small seaside camps ",Politics
Two Italian Aid Workers Kidnapped in Baghdad Two Italian woman aid workers and two Iraqis were kidnapped in broad daylight in central Baghdad Tuesday in a brazen raid that will alarm foreigners already edgy from widespread kidnappings.,Politics
"Dog Drives Off As Owner Watches Hockey WHITEHORSE, Yukon Territory - An exuberant dog left in a truck while the owner watched Canada win the World Cup of Hockey managed to throw the vehicle into gear and coast down a city hill.    A man out for a walk called police after seeing the vehicle coast by with a black Labrador retriever behind the wheel...",Politics
"Japan Less Rosy on Economy (Reuters) Reuters - The Japanese government downgraded its\view on the economy slightly on Tuesday, citing weaker exports\and output, but it said a recovery was continuing due to steady\domestic demand, in terms of both personal consumption and\capital spending.  ""The economy continues to recover, while\some weak movements have been seen recently,"" the government\said in its monthly economic report.",Politics
"Harry snubs senior service and sticks with the Army THE compassionate streak Prince Harry has inherited from his mother will make him a good army officer, a friend of the Royal family said last night, as it was announced the 20-year-old had achieved his dream of joining the army.",Politics
"Officials Fear Iraq's Lure for Muslims in Europe Officials fear that for a new generation of disaffected European Muslims, Iraq has become the crux of a new holy war.",Politics
"Diplomat: Nukes Not Cause of Korea Blast BEIJING - A diplomat who visited the site of a huge explosion in North Korea said Friday he saw no evidence it was caused by a nuclear test, and South Korean officials said mushroom-shaped plume thought to be from the blast may have instead been a natural cloud formation.    The extremely secretive North allowed diplomats from seven countries to the site to prove its contention that the Sept...",Politics
"Colombians Busted for Faking Hard-To-Copy \$20 Bill &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Hugh Bronstein&lt;/p&gt;&lt;p&gt; BOGOTA, Colombia (Reuters) - Colombian police confiscated\$600,000 in counterfeit U.S. currency from a Medellin printingshop, the first time authorities have caught anyone using aprinting press to duplicate the new, hard to copy, \$20 bill.&lt;/p&gt;",Politics
"Imperioli, de Matteo Win for 'Sopranos' LOS ANGELES - Michael Imperioli and Drea de Matteo, who played a hard-luck mob couple whose relationship ended badly on the HBO drama ""The Sopranos,"" won drama series supporting actor and actress Emmys Sunday.    The stars of two departing series captured the comedy supporting actor and actress awards: David Hyde Pierce for ""Frasier,"" which ended its 11-year run, and Cynthia Nixon for ""Sex and the City,"" which wrapped a six-year run...",Politics
"Militants slaughter 11 Iraqi soldiers abducted south of Baghdad &lt;b&gt;...&lt;/b&gt; Insurgents slaughtered 11 Iraqi soldiers, beheading one, then shooting the others execution-style, and declared on an Islamic militant Web ",Politics
