text,topic
Circling the wagons: the net politics of exclusion &lt;strong&gt;Election 2004&lt;/strong&gt; Why dodgy metaphors don't help,Science and Technology
"US cybersecurity chief abruptly resigns The government #39;s cybersecurity chief has abruptly resigned after one year with the Department of Homeland Security, confiding to industry colleagues his frustration over what he considers a lack of attention paid to computer security issues within the ",Science and Technology
Artificial Spinal Disk Gains Approval From the F.D.A. Johnson   Johnson will be allowed to market an artificial spinal disk in the U.S. as a new form of treatment for people with severe lower back pain.,Science and Technology
"X-43 scramjet test delayed LOS ANGELES: NASA has delayed a planned flight of an unmanned hypersonic jet designed to reach a record speed of Mach 10 (11,200km/h).",Science and Technology
"Dell #39;s CEO rejects the idea of buying IBM #39;s PC business. Michael Dell has seen the future and it #39;s a 128-node  quot;MegaGrid quot; running the Linux operating system on Dell servers at Oracle #39;s lab in Austin, Texas.",Science and Technology
"The Kidney Swap: Adventures in Saving Lives Kidney exchanges are helping doctors shorten transplant waiting lists, but they also pose serious challenges.",Science and Technology
"Tenn. Lab Develops Electron Microscope (AP) AP - Oak Ridge National Laboratory researchers are peering into the atomic world with record clarity, developing an electron microscope image that can distinguish the individual, dumbbell-shaped atoms of a silicon crystal.",Science and Technology
"NASA #39;s Satellite Photo of Hurricane Ivan Summary - (Sep 11, 2004) NASA #39;s Terra satellite took this photograph of Hurricane Ivan as it roared past the island of Jamaica on Saturday.",Science and Technology
"iPod is the only clear winner? While Apple is cruising along, other computer outfits are frantically trying to crack the consumer-electronics nut. Dell (DELL ), Hewlett-Packard (HPQ ) and, yes, even Gateway (GTW ) are all pushing new products ",Science and Technology
"Earnings alert: Novell sees weakness in IT spending Plus: Salesforce reports rise in profit...Nortel to lay off 3,500...Intuit posts loss while revenue rises...BEA earnings rise amid internal turmoil.",Science and Technology
NASA completes stacking rocket for Moon mission - DTNext,Science and Technology
"Captain Kirk signs up for real life space travel He thrilled us with his on screen adventures as the Captain of the space ship USS Enterprise for decades, and now William Shatner has signed up for real life space travel, he has committed a whopping 200,000 dollars to business tycoon Richard Branson, to ",Science and Technology
"Web loss causes psychological problems PEOPLE WHO who lose their web connection suffer from withdrawal and feelings of loss, frustration, and disconnectedness, according to a report released by Yahoo.",Science and Technology
Shopping Search Tactics Shopping search engines make it easy for people to research and buy products. They can also be a powerful and cost-effective customer acquisition channel for merchants.,Science and Technology
"Love DRM or my family starves: why Steve Ballmer doesn #39;t Get It Last Sunday Microsoft CEO Steve Ballmer kicked off this week #39;s European tour by sitting down with a small group* of British journalists and dispensing pearls of wisdom, notably on the future of Apple in home networking (it has none, natch, says Steve).",Science and Technology
Xbox will get chest with Halo Countless and its newest gameplay: a comparability with probably the most criticized model,Science and Technology
"Winter Weather Outlook Mixed, El Nino Looms (Reuters) Reuters - Winter will be warmer than normal in\the U.S. Western and Plains states and colder than usual in the\Southeast and mid-Atlantic regions, but the return of El Nino\is making it hard for forecasters to hazard a guess for much of\the country, meteorologists said on Wednesday.",Science and Technology
"Tech Firms Announce Video Anti-Piracy Technology  LONDON (Reuters) - NDS, STMicroelectronics and Thomson said  on Friday they will develop new encryption technology to foil  video piracy, a \$3.5 billion problem for broadcasters and movie  studios.",Science and Technology
"Web Industry Still Flies Blind The commercial web is 10 years old, yet the online publishing industry still hasn't figured out how to measure accurately the number of people visiting each site. What's at stake? More than \$8 billion a year. Commentary by Adam L. Penenberg.",Science and Technology
"CA shareholders back management over bonuses issue AUGUST 26, 2004 (IDG NEWS SERVICE) - Computer Associates International Inc. avoided a revolt at its annual meeting yesterday, when shareholders voted down a proposal requesting that the company #39;s board adopt ",Science and Technology
"Sears Launches Venture for Online Sales (AP) AP - Sears, Roebuck and Co., which has successfully sold its tools and appliances on the Web, is counting on having the same magic with bedspreads and sweaters, thanks in part to expertise gained by its purchase of Lands' End Inc.",Science and Technology
"News Bits: New Pentium 4 M, New Sharp 64-bit Notebook, OQO Relase &lt;b&gt;...&lt;/b&gt; A new version of the Pentium 4 aimed at the  #39;desktop replacement #39; market was introduced by Intel this week. The new chip is called the  quot;Mobile Intel Pentium 4 processor 548 quot; supports Hyper Threading Technology and runs at 3.33GHz.",Science and Technology
"Digital Gear: Gadgets, Networks Go Mobile (PC World) PC World - A high-capacity cigar, keys to the Internet, disc repair tools, Bluetooth add-on kit, and more.",Science and Technology
Law may snag Philadelphia Wi-Fi rollout A proposed Pennsylvania law on its way to the governor's desk could pose a hurdle for Philadelphia's ambitious plan to provide broadband Wi-Fi service throughout the city by mid-2006.,Science and Technology
"Truck maker delays report Truck maker Navistar International Corp. on Monday delayed its quarterly earnings report because of an anticipated restatement, although the company said the restatement was not expected to be material and gave an encouraging forecast.",Science and Technology
ID cards to double U.K. passport fees Costs tied to the country's controversial biometric ID card plan will cause the price of new passports to soar.,Science and Technology
"Apple Rolls Out IPod Photo, Rocks with U2 (Reuters) Reuters - Apple Computer Inc. rolled out\on Tuesday a new iPod that allows users to view and share\photos as it opened nine new iTunes music stores in Europe, \spurring its rivalry with Microsoft Corp. and others.",Science and Technology
"ICANN Stands To Reap Windfall from New Domain Fee In the short term, the tax could add US\$4 million annually to ICANN #39;s coffers, an amount that could skyrocket to more than \$30 million if it is extended to additional domains.",Science and Technology
"SpaceShipOne: Flights of fancy With two short trips to the edge of space, the little rocket that could may have ushered in a new era in high-tech travel.",Science and Technology
"Opera Browser Performs for Windows Mobile (NewsFactor) NewsFactor - Bowing to the influence of wireless operators and handset makers, Opera Software will deliver its revolutionary \smartphone browser to the\Microsoft Windows Mobile operating system.",Science and Technology
"Nintendo Switch Online Expansion Pack is a bad deal, no matter how you slice it",Science and Technology
"Hidden Costs of Online CRM - Part 2 (NewsFactor) NewsFactor - Its cost is low, it delivers enterprise-level functionality, and it spares a company the ordeal of a time-consuming implementation project.",Science and Technology
"Eolas, Microsoft make their case--again com December 8, 2004, 11:09 AM PT. Microsoft and the University of California are getting ready to make their respective cases before the US Court of Appeals on Thursday in the biggest patent fight in Web history.",Science and Technology
"Dawn of the Terabyte DVD Using a novel new approach, scientists at the Imperial College in London are on the path to optical storage that dwarfs the capacities of current DVD #39;s and even upcoming, blue laser-based discs.",Science and Technology
"Google Hack for Using GMail for File System Storage GmailFS provides a mountable Linux filesystem which uses your Gmail account as its storage medium. GmailFS is a Python application and uses the FUSE userland filesystem infrastructure to help provide the filesystem, and libgmail to communicate with Gmail.\\GmailFS supports most file operations such as read, write, open, close, stat, symlink, ...",Science and Technology
"Quik Drop and NuMarkets Services Sell eBay for You Quik Drop and NuMarkets Services Sell eBay for You\\After cleaning out my parent's garage the other month, I was thinking about selling off some of their junk on eBay. Unfortunately, I was overwhelmed over the amount of trinkets and toys that we had pulled out of the garage. So overwhelmed ...",Science and Technology
"Climate legacy of 'hockey stick' A chart of temperature variation over 1,000 years dubbed the ""hockey stick"" has entered into the folklore of climate scientists, but how accurate is it?",Science and Technology
"Cassini probe #39;s first flyby of Titan reveals some surprises NASA scientists, looking at the first close-up images of Titan, were able to peer through the atmosphere of the Saturn moon enough to see a checkered landscape under surprisingly clear skies.",Science and Technology
Major Windows SP2 bug reveals documents worldwide PC WELT in Germany said it has discovered a major bug in Windows XP Service Pack 2 which will crack open your PC like a song thrush breaks a snail shell.,Science and Technology
Google tops Microsoft with new PC search tool Computer users have long complained that using Microsoft Windows to find files on a desktop hard drive is considerably tougher than using Google to find information in the vast reaches of the Internet.,Science and Technology
"Allen-Rutan partner aims high POWAY, Calif. -- The man whose firm built the engine expected to power SpaceShipOne into suborbital space today plans to build his own craft and compete with his more celebrated partners, Paul Allen and Burt Rutan, for the extraterrestrial turf.",Science and Technology
Gap's garment gadget blasts your favorite tunes Wearable tech goes mainstream as the Gap introduces jacket with built-in radio.\,Science and Technology
"China's Inbreeding Pandas to Be Given More Space (Reuters) Reuters - China is trying to stop its pandas,\rebounding from the brink of extinction, from inbreeding by\building them a giant safari park, Xinhua news agency said on\Wednesday.",Science and Technology
"IBM #8217;s Atlantic tools platform set to sail (InfoWorld) InfoWorld - IBM Rational on Wednesday plans to flesh out complete plans for the upcoming IBM Software Development Platform, code-named  #8220;Atlantic. #8221;",Science and Technology
"ID Theft Case Yields Guilty Plea A computer technician who prosecutors said made possible the largest identity theft in U.S. history, surpassing \$50 million, pleaded guilty Tuesday to conspiracy in a scheme that poached personal information from tens of thousands of people.",Science and Technology
Report: Symantec May Buy Veritas Antivirus vendor may pay \$13 billion for the storage software company.,Science and Technology
A good mouse makes a world of difference Sounds like a stupid question doesn #39;t it? A mouse is simply a tool that you use on your computer to point at various things and click on them.,Science and Technology
"Entering Kyoto' Years, Warming World Wo (AP) AP - The ice is melting and the heat is on for international delegates assembling in Buenos Aires next week to find new ways to confront global warming under the 194-nation treaty on climate change.",Science and Technology
Red Hat opens losing propaganda offensive against Sun &lt;strong&gt;Opinion&lt;/strong&gt; Tiemann's diaper must be changed,Science and Technology
"Intel slashes chipset prices by 35 Intel has cut the prices on a range of Pentium 4 processors by 35 percent, but maintains that the price moves do not reflect efforts to reduce inventory and are part of its normal business.",Science and Technology
"Microsoft Reserves Right To Sue OpenOffice Users Although some news reports have stated that Microsoft also is looking for ways to work more closely with OpenOffice.org developers, the project #39;s community manager, Louis Suarez-Potts, told ",Science and Technology
Climax gives publishers a vision of Avalon UK-based development group Climax has announced that it will be showing off a fully playable prototype of its ambitious next-generation console action title Avalon to select publishing executives in the near future.,Science and Technology
"Big Blue installs Safekeeper TPM SafeKeeper Trusted I/O devices have a trusted platform module (TPM), which stores passwords, digital certificates, and encryption keys.",Science and Technology
"Kurzweil's Quest for Eternal Youth  Sets Buzz Inventor Ray Kurzweil takes 250 nutritional supplements a day in his quest to live long enough to reap the benefits he expects from biotechnology. He says he's trying to reprogram his body, like he would his computer. &lt;BR&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",Science and Technology
NASA Notes Some Progress in Making Shuttles Safer NASA officials said Thursday that they had made significant progress in making shuttles safer and changing the way they do business.,Science and Technology
"From cell phone to sunflower Scientists said on Monday they have come up with a cell phone cover that will grow into a sunflower when thrown away. Materials company Pvaxx Research  amp; Development, at ",Science and Technology
"NASA experimental scramjet prepares for Mach 10 attempt LOS ANGELES -- The future of hypersonic flight is uncertain, but next week a tiny unmanned NASA jet will try to hurtle into that unknown on a one-way trip at 10 times the speed of sound.",Science and Technology
Still undecided? Web site aids voters to make choice on presidential election For those U.S. residents still unsure which presidential candidate to vote for -- and there appear to be quite a few who can't make up their minds less than a week before the election -- there's a new Web-based tool that can help voters match their positions to those of the major presidential candidates.,Science and Technology
"Infocus: Defeating Honeypots : Network issues, Part 1 The purpose of this paper is to explain how attackers behave when they attempt to identify and defeat honeypots, and is useful for security professionals to deploy honeypots in a more stealthy manner.",Science and Technology
Perovskite solar cells with atomically coherent interlayers on SnO₂ electrodes,Science and Technology
"Solar Eclipse to Start Thursday, End Wednesday! (SPACE.com) SPACE.com - A partial solar eclipse will take place next week, oddly ending the day before \  it begins.",Science and Technology
"Most Coral Reefs Under Threat, Some Resilient (Reuters) Reuters - About 70 percent of the world's coral\reefs have been wrecked or are at risk from human activities\but some are showing surprising resilience to global warming, a\report said on Monday.",Science and Technology
Top nuclear official briefs Majlis committee TEHRAN (IRNA) -- Iran #39;s top nuclear official went to parliament Monday to brief its National Security and Foreign Policy Committee on the process of work on the country #39;s peaceful nuclear program.,Science and Technology
"Itanium unsuitable for workstations, Intel says THE ITANIUM was never really important for the workstation market, Intel has said, causing us to choke over our salty porridge this morning.",Science and Technology
More Voter Supression Rules \\I love these NeoCon vote supression rules.  They're *sooooo* cute!\\I have some more:\\ - If you've ever traveled outside of the US you can't vote.\\ - If you have a graduate degree you can't vote.\\ - If you make less than 6 figures you can't vote\\ - If you can spell Nuclear and pronounce it correctly then you can't vote.\\ - If you haven't accept Jesus as savior then you can't vote.\\ - If you've never ordered anything from Bass Pro Shops then you can't vote.\\This is fun... if you can think of anymore please add a comment!\\,Science and Technology
First Look: Microsoft Small Business Accounting Software giant tailors new version of office suite for small-business users.,Science and Technology
Open-source IP Telephony slashes costs &lt;strong&gt;LinuxWorld:&lt;/strong&gt; Linux guru predicts 'next big thing',Science and Technology
"Child-porn strategy pressures Web firms Ontario is prepared to force Internet service providers to blow the whistle on child pornography sites, Attorney-General Michael Bryant announced yesterday.",Science and Technology
MessageLabs taps Brightmail in war on spam Email filtering firm MessageLabs yesterday announced a deal to incorporate Symantec #39;s Brightmail anti-spam technology into its own anti-spam service.,Science and Technology
Disease raises fears for plants Trees and plants are to be cut down in woodland near Redruth in southwest England after the discovery of a new disease.,Science and Technology
"Biotech Bug Busters Try to Save Venezuela Art Works (Reuters) Reuters - Biotechnology is meeting art\in Venezuela as scientists try to save the country's art\treasures from being ruined by its tropical insects, fungi and\humidity.",Science and Technology
"IBM, AMD develop new use of strained silicon IBM and AMD have jointly developed a new method for implementing strained silicon technology on both positive and negative transistors, a technique they said could improve transistor speeds by as much as 24.",Science and Technology
"Microsoft Shows Small Business Software (PC World) PC World - New Navision 4.0 application includes financial, e-commerce, and CRM tools.",Science and Technology
"EMC #39;s Dantz Buy Reveals SMB Ambitions EMC Corp. on Tuesday announced the acquisition of Dantz Development Corp., developers of the Retrospect family of backup and restore technology for the SMB (small to midsized business) market.",Science and Technology
"IT Dabbles with Firefox, But Few Plan To Switch from IE One feature in Firefox is tabbed browsing, which allows users to load pages from multiple sites without having to open a new browser window for each one.",Science and Technology
"Minnesota Teen Pleads Guilty in Web Worm Hack Attack By GENE JOHNSON    SEATTLE (AP) -- A Minnesota high school senior pleaded guilty Wednesday in federal court to unleashing a variant of the ""Blaster"" Internet worm, which crippled more than a million computers last summer.    Jeffrey Lee Parson, 19, of Hopkins, Minn., is likely to face 18 months to three years behind bars after pleading guilty to one count of intentionally causing or attempting to cause damage to a protected computer...",Science and Technology
Google plugs hole exposing Gmail mail-boxes SAN FRANCISCO - Google Inc. has fixed a security flaw in its Gmail Web-based e-mail service that allowed attackers to hijack users' e-mail accounts.,Science and Technology
Brittany Higgins fallout video ignored,Science and Technology
"As More Exploits Emerge, Security Groups Prep for JPEG Attack The Internet security community is preparing for a working virus or worm attack based on the Microsoft JPEG exploit revealed last week.",Science and Technology
MSN Messenger 7 Beta: First impressions I got hold of the beta version of this much hyped up upgrade to the very popular instant messaging client MSN Messenger 7. I installed it on a test machine to see what new things it has to offer me.,Science and Technology
"Nokia 9500 Communicator Receives Wi-Fi Certification NEW YORK, November 1 /PRNewswire-FirstCall/ -- Nokia today announced the Nokia 9500 Communicator has been granted the IEEE 802-11b and WPA (Wireless Protected Access) certifications by the Wi-Fi Alliance.",Science and Technology
"Gordon Cooper, 1 of 1st astronauts VENTURA, Calif. - Gordon Cooper, who as one of the original Mercury astronauts was a pioneer in human space exploration, has died.",Science and Technology
"IBM Covets Half of China Business Computer Market (Reuters) Reuters - International Business Machines Corp.\is reaping the rewards of a decade-long push into China's\business computer industry and is eyeing upward of a 50-percent\market share, its country head said.",Science and Technology
"Spaceports compete in race for business Even before the dust had settled from the \$10 million Ansari X Prize for private spaceflight, the sand was being kicked up for another, potentially more lucrative space race: the ",Science and Technology
"Microsoft, Sun, Intel push IT management via Web services Microsoft and Sun Microsystems on Thursday are publishing a specification to leverage Web services for managing a broad range of IT systems including PCs and devices on a network.",Science and Technology
THE NEW PUMP The original version of Reebok Pump introduced in 1989 was inflated with the press of a pump button on the shoes tongue.  The new Chinese-produced 2.0 silently inflates itself after you slip into it and take about five steps.,Science and Technology
Revenge of the spammed Lycos claims to have come up with a novel solution to spam by letting the public get their revenge on the spammers. The company has developed a downloadable screensaver which generates traffic on the websites of known spammers.,Science and Technology
"Beware of Bots Bearing Messages Next time a stranger sends you an instant message, don't be sure there's a real person behind the exchange. You may be conversing with Chatting AIM Bot, a free service for pranksters that spews out computer-generated conversation. By Daniel Terdiman.",Science and Technology
Microsoft offers to replace fake copies of Windows XP Software pirates' increasing skill at creating counterfeit versions of Windows XP has prompted Microsoft to introduce a pilot program that offers to verify whether consumers' software is legitimate and replace fake versions with authentic goods.,Science and Technology
Decatur resident becomes key figure in space shuttle travel Decatur resident Chris Singer was recently appointed co-deputy director of the Engineering Directorate at NASA #39;s Marshall Space Flight Center in Huntsville.,Science and Technology
"U.N.: Robot Use to Surge Sevenfold by 2007 (AP) AP - The use of robots around the home to mow lawns, vacuum floors, pull guard duty and perform other chores is set to surge sevenfold by 2007, says a new U.N. survey, which credits dropping prices for the robot boom.",Science and Technology
Tesla pulls its new Full Self-Driving beta due to software ‘issues’,Science and Technology
"Poll: Antiterror tech plans are flawed U.S. government isn't doing enough with technology to improve homeland security, a CNET News.com-Harris Interactive poll finds.",Science and Technology
"Nobel Winner Maathai Sounds Alarm Over Planet (Reuters) Reuters - Saying the planet is at risk from human\activity, Kenyan environmentalist Wangari Maathai urged\democratic reforms and an end to corporate greed when she\collected the Nobel Peace Prize on Friday.",Science and Technology
"Obesity Surgery May Cure Diabetes By LINDSEY TANNER    CHICAGO (AP) -- Patients who undergo obesity surgery get far more than cosmetic benefits - many also shed fat-related ailments including diabetes, high blood pressure and high cholesterol, researchers say.    Their report - an analysis of 136 studies - suggests that in some cases, the drastic operations may alter the patient's body chemistry itself and relieve conditions that can lead to heart attacks, strokes and kidney failure...",Science and Technology
"Google engineers new scholarly search Google Inc., the leader in online search engines, is setting out to make better sense of all the scholarly work stored on the Web.",Science and Technology
Scientists Close in on Source of Cosmic Rays An international team of astronomers believe they have solved a mystery that has been perplexing scientists for 100 years -- the origin of cosmic rays.,Science and Technology
"Royal and Sun Alliance to move 1,100 jobs to India (AFP) AFP - Insurer Royal and Sun Alliance became the latest high-profile British firm to announce a mass transfer of jobs to India, saying it plans to move 1,100 positions there by 2006, saving the group 10 million pounds annually (14.5 million euros, 18.0 million dollars).",Science and Technology
"Napster Branches Into Ringtones Los Angeles-based Napster, the online music division of Roxio, announced that the company is making a foray into the downloadable ringtone market in a deal with Dwango Wireless, a publisher of mobile entertainment content.",Science and Technology
"2 Vietnamese die of unidentified virus Among three recent human deaths in Vietnam #39;s northern Thai Nguyen province, two were initially reported to have contracted an unidentified dangerous virus, local newspaper Labor reported Monday.",Science and Technology
"New defense consortium aims for greater systems interoperability The Network Centric Operations Industry Consortium, an international group of 28 defense-oriented companies, hopes to create a network-centric framework that allows a variety of communications and information systems and sensors to interact globally.",Science and Technology
"Life on Mars: A Definite Possibility This much is known: At some point in Mars's past, at least one region of the planet was drenched in water. Ancient Mars provided a habitat suitable for life as we know it. What kind of organism might have lived there? And is life lying dormant there still, just waiting for things to warm up a bit?",Science and Technology
"When a Bridge Becomes a Lifeline Fifteen years after an earthquake damaged San Francisco's Bay Bridge, engineers are attempting to replace it with a stronger span. The project is said to be the most ambitious in state history. Part 1 of 2. By Amit Asaravala.",Science and Technology
"Hobbyist anglers take big catch Millions of casual US anglers are having are larger than appreciated impact on sea fish stocks, scientists claim.",Science and Technology
Malicious Code Hides in JPEGs Hackers take advantage of a flaw in various Microsoft programs that leaves PCs vulnerable to remote attacks. Security experts expect the threat to grow.,Science and Technology
"Microsoft Updates Windows Server Roadmap: No WinFS for You On Friday, Microsoft alerted me to sweeping changes in the Windows Server roadmap, an update of sorts to the information that Microsoft Senior Vice President Bob Muglia gave me during an interview in May.",Science and Technology
"Think your spam is a problem? Think again. According to Microsoft #39;s Chief Executive, Steve Ballmer, Bill Gates is number one in the amount of spam a person gets. According to the Microsoft CEO, Gates gets over four million messages a day, most of which are junk.",Science and Technology
Apple rip-off claims examined p2pnet.net News:- Britain #39;s Office of Fair Trading (OFT) says it #39;s examining claims that Apple is over-charging British iTunes customers.,Science and Technology
"Global bird populations face dramatic decline in coming decades Ten percent of all bird species are likely to disappear by the year 2100, and another 15 percent could be on the brink of extinction, according to a new study by Stanford University biologists.",Science and Technology
"Cisco, Microsoft team up on network access security OCTOBER 18, 2004 (COMPUTERWORLD) - Network giant Cisco Systems Inc. and Microsoft Corp. today announced a collaborative effort to bridge a divide between their emerging network access security architectures.",Science and Technology
McAfee Debuts Enterprise Anti-Spyware Tool (NewsFactor) NewsFactor - Security software firm McAfee has unveiled a new module for its virus-scan engine that is designed to help businesses fight spyware.,Science and Technology
"Mars Rover Finds Mysterious Rocks and More Signs of Water ith one Mars rover climbing into the hills and the other descending deep into a crater, scientists yesterday reported the discovery of several mysterious rock structures along with yet more signs that Mars was once awash in water. ",Science and Technology
"Slowly but Cheaply, a New Way to the Moon SMART-1, a spacecraft carrying an experimental engine, was designed to test ion propulsion. A mission set to begin in 2006, called Dawn, will use ion propulsion to explore the asteroids Ceres and Vesta in a multi-year journey.",Science and Technology
Stepping out of shadows of WiFi (SiliconValley.com) SiliconValley.com - Bluetooth -- a short-range wireless technology -- is finally coming of age.,Science and Technology
"Solaris 10 to launch November 15 The suspense is finally over. On November 15, Sun Microsystems will finally launch its much-anticipated Solaris 10 Unix operating system for UltraSparc, Sparc64, and x86 platforms.",Science and Technology
"Rocks could hold early secrets of life Nearly 4 billion-year-old rocks from Greenland could hold the earliest evidence of life on Earth, University of Chicago and Field Museum scientists say.",Science and Technology
"China Blasted Over Piracy Lax enforcement of intellectual property laws hurts business and investment, group charges.",Science and Technology
Sun Capital buys Honeywell unit (TheDeal.com) TheDeal.com - The performance fibers business makes high-strength polyester fibers at plants in North Carolina and France.,Science and Technology
Markets rally in Asia but fresh worries over China property sector weigh,Science and Technology
"On Internet's 35th birthday, pioneer still excited about its potential (SiliconValley.com) SiliconValley.com - The Internet's first baby steps began in Leonard Kleinrock's UCLA lab 35 years ago today.",Science and Technology
"Electronic Back-Seat Driver System to Be Tested Australian scientists have invented an electronic driver #39;s assistant system, similar to the back-seat driver who forever points out road signs and warns against speeding.",Science and Technology
"Indian software exports booming, industry head says Revenues should grow by 30, according to the president of the country's association of software and service firms",Science and Technology
"Clean green cars move one step closer A new generation of cheaper and more efficient hydrogen fuel cells may bring the environmentalists dream of affordable, green cars one step closer to reality.",Science and Technology
Fossil May Show Ape-Man Ancestor Scientists have discovered the remains of a tree-climbing creature that lived 13 million years ago in what is now northeastern Spain and may be the last common ancestor of modern great apes ,Science and Technology
"Cisco to Acquire Perfigo In another move to address the increased threat and impact of worms and viruses to networked businesses, Cisco Systems, Inc. (www.",Science and Technology
"Munich migrates to Linux despite EU debate If Microsoft Corp. had any hope of seeing Munich back away from its landmark decision last year to abandon Windows software in favor of open source Linux, that hope faded Wednesday when city officials decided to move ahead with their migration project.",Science and Technology
"Rocking in San Andreas Music, always big in Grand Theft Auto titles, will be front and centre in the upcoming Rockstar Games title Grant Theft Auto: San Andreas.",Science and Technology
Facebook Expects Metaverse Project Will Cost At Least $10 Billion—In 2021 Alone,Science and Technology
"What's in the Box? Radio Tags Know That, and More I.B.M. plans to invest \$250 million over the next five years and employ 1,000 people in a new business unit to support products and services related to sensor networks.",Science and Technology
"Microsoft commits to XML docs for long term Responding to a European Union request, Microsoft said the license for its Office-related XML document formats will be royalty-free forever.",Science and Technology
"Using a New Language in Africa to Save Dying Ones Linguists see the computer as one important way of saving hundreds of languages in Africa, some spoken only be a few dozen elders.",Science and Technology
IBM Taps into China SMBs Officials announced the launch of an IBM Innovation Center in Beijing Thursday to find better ways to get software from ISVs (define) around the world into the computers of small- to medium-sized businesses (SMBs) in China.,Science and Technology
"Strontium Drug Reduces Fractures in Elderly Women Spinal and non-spinal fractures are reduced by almost a third in women age 80 or older who take a drug called strontium ranelate, European investigators announced ",Science and Technology
"Bild takes in funding to share, collaborate on hardware designs in the cloud",Science and Technology
"Sears Launches Venture for Online Sales Sears, Roebuck and Co., which has successfully sold its tools and appliances on the Web, is counting on having the same magic with bedspreads and sweaters, thanks in part to expertise gained by its purchase of Lands' End Inc.",Science and Technology
"Andrew Kantor: CyberSpeak - Sinclair is the latest to feel the power of blogs (USATODAY.com) USATODAY.com - Last Friday, television stations that were members of the Sinclair Media Group were scheduled to air an anti-John Kerry special called Stolen Honor. They were ordered to by executives of the company - the same execs who forbid the 62 TV stations the company controls from airing Ted Koppel's reading of the names of U.S. soldiers killed in Iraq this spring.",Science and Technology
"SpaceShipOne successful again MOJAVE, Calif. -- By the time test pilot Brian Binnie shut down the rocket engine on SpaceShipOne Monday morning, the view out his cockpit windows had turned from bright, desert blue to black.",Science and Technology
"Reinventing the Wheel (and the Tire, Too) Michelin engineers are developing the ""Tweel,"" a combined tire and wheel that could never go flat because it contains no air.",Science and Technology
Techincal problem delays launch of Soyuz spacecraft The next crew of the International Space Station likely will wait a few more days to blast off from Kazakhstan after Russian engineers found another technical glitch with their Soyuz spacecraft.,Science and Technology
Oculus Quest Pro leaks ahead of Facebook Connect,Science and Technology
Russia May Delay Space Station Replacement Crew MOSCOW -- Russian news agencies report that the launch of the next International Space Station crew may be delayed by up to 10 days.,Science and Technology
"Modem to Connect With Speedy Cellular Tech NEW YORK Oct. 18, 2004 - A top networking gear producer plans to offer a speedy new cellular technology that #39;s an alternative to DSL and cable Internet access with the added advantage of being available on the road.",Science and Technology
Judging the gymnastics judges,Science and Technology
"Hall of a time November 27, 2004 -- Forget the hoopla over the newly reopened Museum of Modern Art. Hop on the 7 train to Flushing, Queens, and you can go to Mars or the ice moon Europa, just past Jupiter.",Science and Technology
"US, Airlines Agree on New Water Testing Guidelines (Reuters) Reuters - Most big U.S. airlines will more\frequently test and disinfect aircraft storage and delivery\systems to ensure water used for drinking and washing meets\federal standards, the government and industry said on Tuesday.",Science and Technology
"Group Cites E-Voting Problems The record use of electronic voting machines on Nov. 2 led to hundreds of voting irregularities and shows the need for higher standards, a voting rights group said Thursday.",Science and Technology
"Intel finally cancels Digital TV screen project In another development in what is becoming a depressing year for Intel, the company has announced that it has finally abandoned plans to get into the digital TV screen business.",Science and Technology
"Microsoft renews Yahoo! ad contract Microsoft Corp has renewed its deal with Overture Services Inc, owned by rival Yahoo! Inc for another year until June 2006, the companies have announced.",Science and Technology
"Analysis: Guard memo blunder raises questions about future of  #39;60 &lt;b&gt;...&lt;/b&gt; Dan Rather #39;s storied career at CBS could be nearing an ignominious close. He, his producer and his network authored one of broadcast journalism #39;s most embarrassing chapters ",Science and Technology
Footprints on the Moon The Moon offers a unique preserved laboratory free from the weathering that ages the record of how life arose on Earth. Studying radiation and polar craters may be targets for the next human or robotic missions.,Science and Technology
Microsoft Foe Wins in Settlement Head of a technology industry trade group that encouraged aggressive legal action against Microsoft for antitrust violations for years received nearly \$10M as part of a settlement with the software giant.,Science and Technology
NAPSTER FOUNDER REVEALS NEW FILE-SHARING PROJECT NAPSTER creator SHAWN FANNING has revealed his plans for a new licensed file-sharing service with an almost unlimited selection of tracks.,Science and Technology
"Neutron star collisions are 'goldmine' of heavy elements, study finds",Science and Technology
"Apple Unveils Its Latest iMac, Months After Planned Debut (washingtonpost.com) washingtonpost.com - Apple Computer Inc. rolled out its latest iMac desktop computer at a convention for Mac users in Paris yesterday, a sleek model in which the processors and drives are packaged behind its 2-inch-thick monitor.",Science and Technology
"Compuware asks court to sanction IBM An emergency motion was filed Friday the 13th of August in US District Court of Eastern Michigan, Compuware said that IBM failed to provide essential evidence, which includes several pieces of disputed software source code, until after the case #39;s ...",Science and Technology
"MIT Works to Power Computers With Spinach (AP) AP - ""Eat your spinach,"" Mom used to say. ""It will make your muscles grow, power your laptop and recharge your cell phone... "" OK. So nobody's Mom said those last two things. But researchers at the Massachusetts Institute of Technology say they have used spinach to harness a plant's ability to convert sunlight into energy for the first time, creating a device that may one day power laptops, mobile phones and more.",Science and Technology
"Technology drives toward the future, throws retail items to the &lt;b&gt;...&lt;/b&gt; Now shows can be recorded without anything physical to record them on. The same goes for music. The days of tape-cassette #39;s are long-gone, but CDs could be on their way out, too.",Science and Technology
